genotype,day,fly_id,chamber_id,fly_id_64,var,exp_name,date,flies_remaining,jumpdata
KK,21,34,6,34,1,1979mb,2024-03-19,29,111100001010000010111000100000010011100000000000000000001100011000101100000000010010110001101101100100010000000000110000001010000000000000000100000100000000000100010000000000001000100011001000000000000100001100010001001110000010000010100100010010000000000000000000100000000000010000000000000001000100010010000010001101000000000100000000001000010000000001000000000000000000000000100100000000000000000101111100101100000100000000000000001010010100000001000000000000000000000001001010100000101000100001000101001000000000000010000011100100000000100000000000000110001100001110010000010100000010000000000000011100100000001110101000000000000000000000011000000000000000000000000010100110010000010001000000010011000000000001100011110001000100000100000000000000100000000100100000000100000000000010100010010010001111011011100001000000000000000000100100111100001001000000000000000001100000000000010000000000001000000001000000000000000101000010010000000000001000000000000000000000000000000001000010011000000010001011110111111001100111111101001101011011101111111011
KK,21,35,7,35,1,1979mb,2024-03-19,29,110111111011101111111111111011001011101000000001011000010100001001100000111001000001101010110110000000000001001001000101000000000011000100000000001100010100000000100001000000000100110000010000000000101111011101101110000101111001010101000001110011100000111111010000000000011000010100100100000000001000000101100001010000110110111011111101100110010000000000001000000000010100001000010110110010111100101010010110110101011000110001101010000000000101100110010010111101000000110110000000001001100000000000000000011010110010000000000100010010000101000101100010000010110000001010100001010100111010100000010100011100010110010001010000000010101100000001111000101100000000001100100000010011000000100000000001000101111100000010001100100010111000000010000000010010011000000001000010100000000000001001000011000101001111111100100001001101010011101101001010011000010101111100000100000111011101011000010100010100000110001100000000100000000111111001000000100010101011010110011000000000000001100001100100100000000000001011111111111111101011100111111000111000110111111110
KK,21,36,8,36,1,1979mb,2024-03-19,29,110101000000000100000000000000001000100000100100100000000000000000000000001000010100000010000000000000000000000000000000000000000000000000001000000010001110001110000011010000000000000001000001000010101010000000010000000100000000100000000010000000000000001000000000010000110000001000000000000010000000100000010000100010100001011100010010000001001000000000000000001000000100000000000000010010000000000011010000100010100000100110001000100001000001000000001000000000000000000000010010000000000000000001001000000000000000000000000000000000001000000000000000010000000001000001000000000000000100010000000100101000000000000010000000000000100010000000010100000000100001001000000001000000000000000000100000000000001100000000000000000000000000010000000000000000000000000000000000001000000000000000000000000000001101010000000000000000000000000000000000000101000000000000100000000100000111100111010000001000000000000010001000000000100000001000000000000000000000000000000000000000000001000000000000000000000000000011000110100100111100011001011010110101000110001110
KK,21,37,1,37,1,1979mb,2024-03-19,29,000000001100010000000000001000000100000001010010110000010011010000000000000000010000000010010110101000000000111100110001000000000011000000000000000000000001110000000100000000000100000100000000000000010010100011000000000000000000001000000100000100000111011000010001000000011000001000000100000000000100000000010000000000100000000000000010000110111000110110000000000000100000000000000100000010000010111001101011010111110000000110100100010000000000000000010110111010000100000000000000000100110010110000100110010100000000000100100011010001000000100100000001000000000000001110000000000010001001001010011000111100001100011000000000000000011000000010000000000000100000000000001000000010000000000100000100010001000000101000101110000000001000000000000000010010000110101000101000000000000001000000000000000010000001010111010100001010000010000001010000000000110010001100010011000000000000000010001000000000000000010000000000110010000001100010000000000000100000000001010000000010000001000110000000000000000000100011010010001011111000111111111101011111001000111011
KK,21,38,2,38,1,1979mb,2024-03-19,29,111101110011000010111110001110000101000000100110000000010111001010000001001000011110001001101100010010110001101100001110000000000000011010001000100011110010000100000100001000000001110000001000000000000111110000000000000001000000111000000000001101100001000001100101010011001110001000100101000010010101100001011000000000000000001010000000000001100110000011000011000000000000000000000000000110000001111011000001111010010010000000101000001010000011110000000000000000000000000111000001101111001001000001000111000001111110100111100000100001010111100110110000000011000000000101001010110000000000011100101100111111101000000101000110100000000010100001001010100000010000000000100101010001010010000000001100111001100000010101100101001000001000000011000011010011000001011100000000100010100000001111011100000000101101111101001010110001110011100001000100100100000000000011110011000000000101011011001100010000000000000011011011101100000000000100000010011000000000000101111100001110101000000011010000000000000010001010110110111100001011101111101111100111011111110011
KK,21,39,3,39,1,1979mb,2024-03-19,29,101100001000000000000100000000001000000010000000101000000000000000000000000000000001000010000000000000000010000000000000000000000000010000010010001000100000000000000000110000000010000000010001100100111101000000001010001000000000000000000000000100000000001000100000010100000000100010000000000000000000000000001000000001001000000000000000000100001000000000000000000000000000000000000000000000100010000000000001000010000000000000000100000000000010000000000000000000000000000000000000010000001010010000000000000000100000000000000000000000000000000000100000000001000000000000001000000000000000000000100000010001000000000000000000000010000000000000000000000000010100000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000100010000000000001000000000000000000000000000001110000010000000000000001001000000000010001000000000000000000010100000000000000100000000100000000100000000000000000000000000001000100000000000001000010000000000100000000000000000000000000000000000000000110000011111001111110110000101000111011011011111
KK,21,40,4,40,1,1979mb,2024-03-19,29,111000001000000000000100000000001010010000111110110001000000100000110110000000000011000000110110000000010001000001011000010000000100000000000110001000001100000000000110000010000010100000100001000101000000111100000001000100001000010101000000000000001000000001101001100000000000001000000010000000001001001000000000000000100000000001110101000000000001000011010000011000000000000010000011000001000000001010100010000010000000000101000000001001100000100000001101000001010001000010010000100000000000000000111100100011000010100110100001000000000101100000000010000001000010001000000000000100100000000000010000010010111001100001000000000000100000000010010010000000001001101001000000000000000010000000111000111101000101000000010010000000000010000000000100100000000000101000001000001010000110001000010000100000001011100000001000000100000011000001010001010010000000100010011010001000000000000000110000000000010000010010100000001101010100000000000101001000011000010000001001100010110000000001000010000000100100000011010000111010110011000010100011100010010000011110
KK,21,42,14,42,1,1979mb,2024-03-19,29,110000110000000000101000000000000010000000000000001001110000000000000100010000000000000001001010010000000100100000000000000000000000000000100000000010010010000000000000100000010000000001000010010100000110101001001000000010000100000101001000000000000000001100010010100000000010000000001010000010100010001100101000100110000000000000000000000000000100000000100001100000000000000000000000000100000000000010011001000100000000000001000000000000001001010010100000100101100000010000000000100000000000100000011000000001010000000000000000000010000000100000000001001000000000000010001000001000000010000000000000100001010010000000000100000000000101000010000000010000000101000000000000000000000100000000000000000000000000100000010000000000010001100010000101000010000010100000000101010000000000000000000000000100100000000000000000000000000000000100100000000000001000010100000100000001000000000000000000000010000000000000000000000000000000000001000000000000000000000010000000000000000000000000000010100010000000000011000100011100111101101111101001111010101000000001
KK,21,43,15,43,1,1979mb,2024-03-19,29,110110010001000100011100101100000101011000111111100000000001000101000000010110000000000000000100001000001000000000000010010101000000000000010001011000000010010000000000100000010100001000001000100101001100010010111101100000000000101011000000000110101000001110100010001100000000010010000000000000000000001000100000000100000000000101011000100000000110000000000100100000100100000000100000011100101010010001100000000110000000001001100010000000100111000000000000101010001010000000000010000000100000010000101000011000000000010101100011000100000000010100000010001110000001000010011011100100000000000110001000110100100001000000000001010100000000000000010101001000000101000001001100000000110001100100010100100000000001000001000101001010000000000000000000000100000100000000000000010101000000000000001000000010011000100101010000000000000000000000001000010001100011000000000000000010000000001011000000000000100001000000000000000010000000100000011010100010000000000010010000000000000010010101010001010001010000000011100111101000111111100011011010111011110111111111
KK,21,44,16,44,1,1979mb,2024-03-19,29,111110001101110000000000000000000000000001100100001110110010000000101100100000000100010000000111000000000000000000000001010010000100010111000010000001000000000000000100100010000000000000001001000000000101101000100000100000000000001010000001011001000001000010000000100000000000000000000000000001100010000001000000100100001000000010000000000000000000000001000000000000000000000000000100100000000000000011111110010001100001110000001000000000000000000000001000000010000010101100000000000000001010000000100000000000000010001000000000000000001100000000000000000101000100000000010101000001000000000000000000101100000001010010000000000010101010001000000000000000001001000001000010001011100001001000000000000000000000000000000000010000000100000000000100010101000000000000010000000000000000000000000000100010001110100111101000101001000000000000000000000000000000000010100100000000000000000010000001100000000000000000000000000010000100000000000000000000000000000000000010110000010010000001000001000000000100000011110101011001111100001100110011110111111111110010
KK,21,45,9,45,1,1979mb,2024-03-19,29,111000001111101011011000100010011101001010101100010010001110100000100101001010011111100101001001001101010100110100000010010110011110011010001000101000101101001001101100001001100000001110010100100100001100011101001011010100110111100001110001011011001110011101000011001110000010101000001100010111000101011001000001000000100001001001001100010100000111101100101000000001000010101111010000000000000010001011110111111000110100100101000000100000001000111010001010100110010001110101100110110000000111010101110001010110010101010100101100111111000000001010000000010100000101010101011110110001010010100100000011110101101110100010010000000010001001000010001001011101101011011101010101001000100000000100111101001110000101101000100000100100100010001001000100011000100010110100100011000100000001110100000101100001011111111110111110001101110100010000000000001010001100101010001000100101101100100100110110000101011010000000000110010001101000010001000000101101010011100100000000011001111010100111010100000000100010000110111111110101111011011101010011111011011101110111
KK,21,47,11,47,1,1979mb,2024-03-19,29,010010000000100000010000000100000000000000000001010000000000001000000000000000000010000000100000000010010100000110001001001010000000000000000000000000000000001000000000010000000001000000010001000000101000111001001010000100000001000000000100000101000000101000000100000000000000000000000000000001000000000000000000000000000000001001001000010000000000110010000001000001000000000000000000000000000000000011110110100000101000000001000000000001000101010000000000000000000000010000000000100011000001000000000010000001000101000000100000000010010000001000001000000000000100000000000000000001000010100000000000100010101000000100001000000000000010001000000010000000000000101000000000000000000000000000000000000000000000010000010000010000010000000000100000010000000010100000000000000000000000000000000000000000001110010100000000000000001000001000000000000000000000100000000000000000010000001000000000000000000000000000000000000000000000010100000000011000001000000000100000000000000000000000000010100000000001000001110111001100011001100111101100011111001111011111
KK,21,48,12,48,1,1979mb,2024-03-19,29,101110110111101010111000110001000110000000110000000101010010100011000111101010010010101100010000010010000000000000010100100001100000010010110111011001000001000111100000100100100011100111010000100000001111111100110001100100011010000000000011011100101000000000000101110001010000001000000001111100101000100000110100010000011100100000010000000000000000000001100000000000001100010000010000100000010110000011111100011100000000100001001010100000001100100100000000001000010101000000010000000001000011000010010000000000000001000100100000000001001110000110000101000000001011000000000000001011010000011100000001111110110100000100000000000010000000110110100010001000100010010000000000001101000000100000100011000010000000000001011110000000000000100000001000000000000010000000001010010000000010000011100010101000101011101101110000001011100100001011000110100010100110001000000001000001001001011000111000100110001010000000000000100100000010100000000000000000000100000101101010000010000100000000010100100000100000100011100101011000100001101101010001010000111001111011
KK,21,49,21,49,1,1979mb,2024-03-19,29,111111110000000010011000101110110001000100100100110111000100100000000000100101100000000001110000001111111101000100100010101000001100000000000010101000000010011011100000011100001010100101001100111001101000111110111100001101110010000011000100001010100011001101000100111000101110001000101000000000101100011010100010010000000000000000000000010000100000010000000000000001010010100110000001111000101100000011100100111000000000000000100110000000000000001000100010010001010000000011110000000010010001000000100111000001101101100100000000000000000001110000000100000000000110010010000000010000000000001010000000111111101111000000011000011010010101000000000101010111001011000110100111010000000100000110010101001100000101101001000001001010000010101001100100000011111001100001000100100111010000100110000100100001010101111100011110000000101010010000011001010000000000000100100000000011001100010000001100000010100000100000000000101100100000100100001000000000011000000110000000010101000000000000001010001111100010010011011111111110110011000010010011101001100100000111
KK,21,50,22,50,1,1979mb,2024-03-19,29,100000101000100000000000000000000000000000000000000010000001100100000000000100000000000011001000000000010001000100001100100000000000010000000000100001010000000100000000000000010010000000000010100001011100100000000010101000000001010100000000000100001000000000000100001000000000000001001000000001000100000000000000010000000010000101000000001000000000000000001000000000000000000000000100000000000000101001000000000001010010000010001001000000000000001000000000010000000000010100010001000000000001000000000000100000001010000000000100000000100000000010000010001001100010000000000010000000000110000010000000110000000000000100000000000100000000000001000000000100000100000000001000001000000000000100000000101010000000000000001000100100000000000100000001000010100010000000110010000000010100000001010000100000001110100110000000000000000000000000000000000000000100000010010000000000000000000000001000000000001010000010000010000000010000011001010000010001000000110010100100000000000001000000101000010000000000000010111001100101110111101110100011111110011100001111
KK,21,51,23,51,1,1979mb,2024-03-19,29,010100000000001000000000001000000000000010000000000000001000000000000000010000100000100000000000000010000000010000000000000010100000000100000000000010000000000000000000000000000000000110000001000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000010000100000100000100000000000000000001000000000000000000000000000001100000010000000000001000000000011000000000011000000000000011000000001000000011000000000000000000000000000000000000010100000000000000000000001000100100000100000000000000000000000000000000000001100000000100000000000000000000000000000010010100000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000100000001000000001000001000000000000000000000000000000000000001000010000000010000000000000000001000001000000000000000000000000000000000010000000000000000000010000000000000000000100000000000000000000000000000000000000000010011000001000010000000000100001000111010000100001000
KK,21,52,24,52,1,1979mb,2024-03-19,29,100000000001000110001000000000000000000000010000100000000010000100110000000100010000000000000000000001100000000000000100000000000000000000101100100000000001000000000000000000000000000000100000000000000110011000000001000000011000000000000000000000010000000000101000000000000100100100100001000000000100000011010000000110000010010000000000100000001000000010000000000000000000000010000000000000100000000000011000000010000000100001101000000000000000000000100000000000000100010110000010000100110000001000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000001000000010101100000000010000000010010000011000000000001000000000000011000000001000100000001100000000000001000000000000000000100000000000000000000000000000000001000000000000000000000000000100110000000000000000000000000000000000000000000000000000000001000000000001000001000000000100000000000100000000000000000010000001000100000000010000001000000000000000000000000000010010000000000000000000000000000000001000000000010000000110000100101000100000100110010100110010000
KK,21,53,17,53,1,1979mb,2024-03-19,29,011000001000001001000000000000000010000000000000000000000000000000000000001000000000000000000100000000000000001100001000000000000000000000000000000000000000000000000000000000010000010000001000000100000010000000000000000000000000000000000000000100000000000000000001000000000000000000010000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000101000000000000110000000000000000000000000110000000000000011000000000000000000000000010000000101000000000000000000001000000000000000000101000000000000000000001000000000000000000000000000000000000000000000000010000000100000000000000000100000001000000000000000000000000001000000000000000110100000000000000000000000000000000000000000000000001010000000000011000000000000000000000000010100000000000000000000000000000000000000000010100000000000000000000000000000010000000000001000000000010000001000000000010001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000110000000010000000001000000100000011
KK,21,55,19,55,1,1979mb,2024-03-19,29,010000101100000000000000000000010000001100000100011000000000000100110000000001100010000000000100110100000000000000000000000000000000000000000001000000000010000000000001010001000000000100100100001000001010100000000000000000000000000010000000000101000001000000100000000000000000000000000000000001000000000100110000001011000001010000010000000000010000000001000000000000000101001000000000000000000000000000100011101001000000000000000100110010000000100000100000000000000000000000001000010000010000100000000010000001000000000000000011000000000000001100000000000000000000000100000000001000101011000100000000011100010010000000110000010010000000011001000100000001000000101010010000000000010100100000000010000000000100100000001011000100101010000111100000000010000000000000100000010010010100000000000001000000000001000000000010000000101001000000000001000000000000001000000000000000000000000000000000001000000100001100010000000000000000010110010010000001010000110000000000000000000000000000000000001001000100100000000100101110000010000100110000011110001010000100
KK,21,56,20,56,1,1979mb,2024-03-19,29,101010010000000000100000000000000000000010100100110000000100000000001000110001000010000000000000000000010111000001010000000110000100000010010000000100001000000000010010011100000000000000000001000000001010000110000000010101010000000000000000000001000000000000000001010000000001000000000001000001110000011000100000001100110000000000010000000000111000000000001010001001001000000000000000000000000010010000010000010000100000001000000000000000000000000000000000000000000100000000000001001000000010101010100000010000011000000000000000000000101000100100000010000001100100000000001000000001111000000100000000000000000010000100010000000000001001000100000000010000010000000000011000100000100010100010001010100000000011000000000000100010010010100001100000010000000000100000000010100000000000000000000100010000001100000100000001000001000000100000000010000000010000100000000000000000001000000000000000000100000000100001000000000000000000000000000000000111010000101000101000000000000001001000001010110000100111010000000110000001001100001000000011011110000111110010
KK,21,57,29,57,1,1979mb,2024-03-19,29,010100000010000000000000001000101010000000000000000000100111100000111110010001001001000010000000000000000000001100101000000000100000001000010110010100000000000000100101000100000000000000000010100010001100000000000000101010000010000010000000000010000000000000000100101000000000000000000000000000000000001100010000011100100000000000000010000000000000000000000000000000010000000000000000001000000000000010101001010000001000000100000000000000000011010000000000000000001000000000100000000000011100001000000100100101001100000000000000010000000000010010010010000000100000000000000000000000010000000000100000000101000000000000000000000000000000000100000000000000000001000010001001001010000000000000000000000000000000000000000010000010100000000000000000000101010000001000000000010000101000001001000000000000000000010101000010000000000000000000000000000000000000000000000001000000010111010001000101000000000000010100000000000000000000000001000001000000001000000000000000000001000000000100000000000000100000000010110010001110100100111100100010010100000111111011
KK,21,58,30,58,1,1979mb,2024-03-19,29,100000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010101000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000110010010000001000000000000000000001000000000000000001000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010010000011101010110000111110000111100011101010
KK,21,59,31,59,1,1979mb,2024-03-19,29,111111010111100010100110000010001000011000000110000110000010100001011001001100010000000000111000000110010000011110110000100011100000000000000000000001000000000001100000100000001100001010001000010100000011100000100111000010000000100000110000100000000000100001000000000000000000100001000000100001001010010100000000000010000010000100000010000000010000000001000100100110000000100001000000000100001000100010011111101000010000000000110001000000000000000100100000000000000000000000000000000000100010000000000010110000000000010000000000000000000000001000001000000001100000111100000000000010100000100000100000101111100100111010010000000000100100011000100010001000100000000110000100111000000000000010000000001000000000000000000000000010000000000001000010010001000000000000000000000010000000001001000000000101001101110101100110001100010000000000000001000000100000010000001000000000000000000001000000000000000100010100000000100001010000001000001010000001001000010001010000000100000001000001000000100001000000010101001111000011001000011011010101110000011100000101
KK,21,60,32,60,1,1979mb,2024-03-19,29,000000010100100000000000000000000000000000000000010001000001000000000100000000000000000000000000100000000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000001001000000001000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000100000000000000000000000000000100000000000001000000000000100000000000000000000000010000001000000000000000000000000100000000100000000000000000000000000000000000000000000000000000100000000000000000000100010100000000000000000000000000010000000000001000000000000001000010000000000000000000000000000100000000000000000001010100000100000000000000000000000000000001000001000000000000100000010000001010000000000000000000000010000000000000000100001000001001000000000000000000000000000000000000100000000000000000000000000000010110100110110000000000000010010100100000000000001
KK,21,61,25,61,1,1979mb,2024-03-19,29,110001111000110101111111000001010000011010101100101101011001100000000000000101000000000000001000110000100100000000000000010000010100000000000000000010000010100000000100000001000000000101011000000010110001000100010011010100000000000000001000100001000000000000000000001111000001000010001001100100010000001010010000000110000100000010001000001100000000010000100000000000000000010000000110000000100001010111010100100100000000001101000100001010001000010001000000000001000001000001000000000100000100000000010000010000000000000000100000000000000000010000000000111100100001000100000000000000000100000000000000001000110110000000000000000000000000000000000100101001010000000101010111010010100011010000000001001000100000000000000000101000000010000010011101000000000000000000010000101011000000001000000111111000001000000010000000000000000000000000000000100010011001101000100000100000000000000000010000000010000010100001000000010000000001001010000000010000000000000000000000000001010000000000000000000000000000000001110111001000100110111001101110100111101010010010
KK,21,62,26,62,1,1979mb,2024-03-19,29,111100001001000010000010010000010000000000000000000000000000000001000000000100000010000001000000101000011000000100001000000010000101000000000000000000111100000010000000000011000000000000000010000000101000000000000000000000000000011001000000000100000100000000001000010100000010100100000001100000001000100000100001000100001000010001001000000001000000000100000100000001100000000001001000000011000000101111001001010100000010011000010000000000000000010110100000001000000000001000001000000000000000000000001001001000010001000000000000000000010000001001110000000000000100001000000110110000100001000000000000111101101001000000010000010000000000111000001010001000100000010101100000000001000001000000000010000000000000000101100000000000100000010000000000001000001000110010000101000010011000010000000100001000000000001001000100001000110000001001000001000110010000100000001010101001100000001000000000001000101000000010010000010011001000000000000001110001011101000101000001000000011010100000100010000110000000000010101111111101101101101110111111111011111100001011
KK,21,63,27,63,1,1979mb,2024-03-19,29,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
KK,21,64,28,64,1,1979mb,2024-03-19,29,100100101000000000000000000100000000000000000000000000001010000000000001000000000000100000000001010010000000000000000000100000000100000000000000000000100011000001000000000000000000000000001000000000000100000001000100100100000000000000001000000000000000000001000000000000000000000001000000000000000000000010000000000000000100100001000000100000001000000000000000000001000010001000000000000000101000000000000100000000000000000010000000010000100100000000000000001000010000000000100100010000000000000010010100000000000000000000000000000100010011000000000000010000000100000100000010010000000000010100100100000001000000000000000000000100000001100100110010010101010000000100000100100001001001000000000000000100000000000010000000000010000000001000110000010000000010010000000000000000000000000000000000110010001010001100110000000000000000010001001000000000010001000000000100000100000000000001011000000001100000001000000000000000000000000001000100000000000001110000000000010110000000000000000000001010000000001010110011110010010000011110111011011101101011110011
KK,21,65,5,1,2,2111mb,2024-04-04,32,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000100
KK,21,66,6,2,2,2111mb,2024-04-04,32,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
KK,21,67,7,3,2,2111mb,2024-04-04,32,111000001100100000000000000001000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000001000000000000000000000000100000000000000000000000100100000000000000010000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000010000000010000000000001000000000000000000000000010000000000000000110010010000000000100000000000000000000000000000000000000000000000000000000000000001100000000000000000001000001100000100000000000000000000000000000000000000000000000000000000000000000000100000000000001100000000100000100000000000011000000000000000000000000000000000010000000000000000000000000000000000000100011000000000000000001000000000000000011000000001000000000000001000001000100000000000000000000001110010110000100000110011101100010111001100000001
KK,21,68,8,4,2,2111mb,2024-04-04,32,000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
KK,21,69,1,5,2,2111mb,2024-04-04,32,000001110100000010110111011110011001110000100000100000011000100010010000000000000100100000000100010001010100000000100000000000000010000000000011100000000000010001000000000100000000000010000001111000001111110011111000000100000101001000000110000010100000000000010000010000010000010000010010110001000000000100000000000010000000011100110000000101110000100000000000000000100000100000000001000000000000000100000010100011100100000001000000000000000100000100001000001000000000010110110000000000000000000001111011001010100010000001100000000000010000001000001100000000000001000001000000000000000000100000000000011000001000101010100000000000000001100001100000000000000000000000000000001000010000000001000000000000000000000000001000000000000000000011000001010000000000000110000000000000010000000000000000000010001010000001000110000000001010000000000100000000100000100000000001000001100000000000010001010000000000110001000000000000000000000000000000010011100000000000000010000001000000000000010010000000000000000011010110010100000000110000100111001011001001010110
KK,21,70,2,6,2,2111mb,2024-04-04,32,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000001000010
KK,21,71,3,7,2,2111mb,2024-04-04,32,000000000010000001000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000100000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000100000000001000000010000000100000100010110001001111000011110011000000010000100101000000
KK,21,72,4,8,2,2111mb,2024-04-04,32,010110000000011000100000000000101000010000000010000000001000000000010000000000001011000001000000100010010100000000000001000000000000000000000000000000010000010110000010000000010000100000000000000000000111100010100000000000000000100100010000100000000000000000100000001000000000000000010000100000000000011000010000000000100010100000000000000001100000000000010000000000110001000000010000000100110000000110011101000000010000000100001010000000000000000000000000100000000000010000000000000000000101100110000000000000000000001110000100000010000100000000000000000001000001100000010000000001100000000000000000010000110100000000000000010000010000000001000000000001010000000000000000100000000001000000000001000000000000000110010000000000000000000100000000010000100100000000000011000001100010000001100000000000001000010001110000000000000000100000000000000000000001000100000000001010010010000001000101000010000000000101010000000100000000000000000010100000001000010010000000000100000000001000110001000000000000000101010000111100001110000111100100100000010000010010
