genotype,day,fly_id,chamber_id,fly_id_64,var,exp_name,date,flies_remaining,jumpdata
GD,7,45,13,45,1,1899mb,2024-03-05,31,000001100010000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000000100001000001000100100010000001100000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000010000100000000000000000001100001000000000000000000100000000000000000000100000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000010100000000001000000000000000000000100010000000000000000000000000000000000000000000001000001000000000000000000000000010000000100000000000000000000000000000000000100000000000000010000000101000000000000000100000000000001000000001100100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000010100000000111111000001001101000000000001110100011
GD,7,46,14,46,1,1899mb,2024-03-05,31,010100010100000000000000000100011000001000010010000101100000000000010000000100000001000000000000000000000100000100010000000000000000010100000000000000000010001010100000000100000001010001000000100000000001000100000000000000000000100000010000000000000000000000000000000000000000000000000110110101000000000010100000000000000000000001000000000010000000000100000000000010000000010000001000000101001010000010000010000000000000000010000000000000000000000000000010000010000010001000000000100000000001000010000000000000000010000001000000000000100000010101000000000100000000010000000000001000010000000000000000010000100101000000100000000000001001101000000000000000000010000000000000000000001000000000000000000000000000000100000101010100000001000000001000000000000000000000000000010100100000000000000001010100001101001000000000000000000100000000000001000000000001100001000010000000000000100101000100000101000100000000000010000000000000000000000001000100000000000010010000000010000010100000000000000010000000000011100010110000010100101000001010110000111000000000
GD,7,47,15,47,1,1899mb,2024-03-05,31,000010101001010010000000000100000000000010000000000001110101000000000000100000000000001011100000010001000100000000000100001010100011000000100010000010110000000000000000000010000010000000101000000000001000001000100000001001000111001010000100000000000000000001000010100100000001101010000000000000000000000001000000100000001001000000000000000000000000000000000000000100101010111000000000000000100000000011000000010000010000000000000000000000000000000001000000000000100000000000100000000010000010000000000000000000000000000000000001000001000101000010100000000010000000010000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000011000000001001000000001000010000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000011100000000000000000000010100001000000000000011101101110000010000011100100000011110000110010000
GD,7,48,16,48,1,1899mb,2024-03-05,31,000101001000000000100000000000001010000100011000101000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000001000001000001000000000000010000000100000000000001000000000101010100001000100100000000000000100001000000000000000000000000000000000000001000000000000000010000000001000000001010000101000000010011100010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
GD,7,49,17,49,1,1899mb,2024-03-05,31,001000000000000000000000000000000000000000000001000000000000000000101000000000000000000000000000000100000000000000000000000001000000000100000010000000000010000000000100100000000000000000000000000000000000010010000000000000000000000000010000000000000000100000000000000001000000000000000000000000000000100000000000000000010000000000000000000010000000000000000001000000000000000000000000000000001001000000000000100000000000000010000000000010000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000001001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010010000000000000001000000000000010000001000000000000000000001000000100101001000000000000000000000000000000000000010010000001000000000010000000000000000000000000000000100000000010111000000000000001100000001000000000101000000000001010000001010000000000000
GD,7,50,18,50,1,1899mb,2024-03-05,31,000000000000000000001000100000100000000000000000000001000000100010000000000010000000100000000000000100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000001000000000000011000000000000000000100000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000010000000000000100000010000000000000000000000000100000100000000000000000100000000100000001000000000010000000001000000000000000000000010000001000000000000000000001001100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000010000000000000000000000000000000000110000000000000000100000000000100000010000000000000000000000001000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000010001000000000000100000000000000000000001000010100000000110000000000000000000000000000000000000000010000000000000100000000010010000000000000000100000000000000001001000000100000000000000000100001011110100010101001001001
GD,7,51,19,51,1,1899mb,2024-03-05,31,100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000100000001111000110000010000
GD,7,52,20,52,1,1899mb,2024-03-05,31,100000000000000000000000110100101100100000000000100000000000000000010001000001001000000000000000000010000100001000000000000000010000001000000000001000000000000000000000000000000000000000000000010000000011000000000000000000000000000001000001100000000001000000000100000000101010110000001100000000011000000100000000000000000000110000000000000000001010000000100000010000000000000000001000000000000000000011110010010010000100000100000000000110000000000100011000000001000000000000000100000010000010000000000001000000000100001000001000001100000010000000000100000000000000000000000000100000000010000000000000000100000010001010100001000000000000000010000000100000001000100000000000000000000000100000000000001001000000101000000000000000000000001000000001000100000000000100000000000000100110000000001000000000000010100100000000000010100010000001000000000000000001000001000000000000000001000010000000000000000011101000000010000000000000000101000100000000010000100001000000000000000000001000000010000000010000000000111001100010111011010000010010101100110000000000
GD,7,53,21,53,1,1899mb,2024-03-05,31,001010010000000100101001111000001000000100000000000100000000010000000100010000100000001000110000000001001000000000000000000000000000000011110100000000010100010000000000000101101101000000011000000101010110010101101010010010100001000000010000000110101001000001100000001010000000000010000001001000010010101000000010000000000000000000010000001010000100000100000011001001000000100010100010001000100000100000010001000010000000100000001001000100010000000000000000000001001100100000000001000000000000000010010001100001001010000010000100100000001101000000001000001000001000000010100100000100010101010000000000001000111110000000000000100010000000000000000000100000000101000010100001000000001000101001001101000001100100001000000001101001100001001000001001000000100000000001111001000010000011010111000000010100101010101000100000000000000010000100000000000000010010100001001000001011100001010000000000010010100110000100000010000100010000000101000001000100100000010000000000000000000000001000000100001010100100011011110100110001001110111000001000101100111000111011
GD,7,54,22,54,1,1899mb,2024-03-05,31,000001000000101001000000000000000000000000000000000000000000100000000000000000000010000000000000100000000100000001000000000000001000000000000000000000000000100000000000000000000110000000000001000000011011110000000000000000000000000000000000100000010000000000000010001000000000100000000010010000000000000000000001000010011000000000011000000000001000000000000000110000000000000000010000000000000000010000100000000000001000000100000000000100000000000000001100001000000000110000000000000000100000000000000000001100000000000000000000000000000000000000001000100000100000000000100000000000000101000000000010110110000000000000000000000100010000000001000000000000000000010000000001000000000000001010000000001000000000000000000000010100000000000000000000000000100000000100000000010000000000000010010000000010000000000000000000000000001000010000000000000000000000000000000011000000000000000000010000000000000000000000000000000001000001000000100000000000000000000000000000110010000000000010000001000010000000000011000010100011100000110010000001100100101001010000
GD,7,55,23,55,1,1899mb,2024-03-05,31,000000000000010000000100000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000001000000000000000000000001000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010010000000000010000000000000000000000000000
GD,7,56,24,56,1,1899mb,2024-03-05,31,110100010000000100000001010000000000000010010000000000000000000001000101001100000000010110000000000110010000000000000000010100000000000000000011001000100100010000000000000010000000001000000000100000011001110010001000000000100000010000000000000000000010000001001000000110000100010001001000100000000010100000000000010010010000000000000100011000110001000001010000000001000001001000100010000000100001000010000000010010001101111100100000000100110000000011100000000110000000000100110000000000000000000001000010101000000000010000100010000000000000100000001010110000000100010110110100000010000001001011101000101010010101110100000011100100010001100010000100000000000000000100000010010001000000001000001001000000000000010000000001010001000000110000000000001011000000001000100010000000100000000000000100010000000111010001000101000010000001001000101010001100000000000000010000000010000001000001000000000110000100000000000000010010000001000000000000100000100001000000000100010000000000100000100000010010100010100010110010010011100100001101000110101000000010000010
GD,7,57,25,57,1,1899mb,2024-03-05,31,000000011000000000001000011100001000000101101011100001011000100000100000010000010001001111000000000001100000000011000111000100001000101000101000100100100000000000000010000100000000010100000000000000001010111000000000100010010010000000000010100110010100101000100110000000000010000100100011100110000000100101000000001010100000000000100001000000000010000100000100100000000000010000000000000001001101100011010110110000000001000000000000100010010000100010101000000000001000110000000000010010000010000000010010000000001000000010000001000000000000000100000000010100000001010000010001100100000000011010000000110100000000010010010001000000100010000010010001000000001011000000000101000000001010000101000111011000000110010000001000010011100101010000010100000001001000000100000000101001001001010000011100110000000000000000110100000110010000101000001010101110101011000101110010001000000010000000000000010010000001001010101100100110000010000010010110101000010010100100000100010001000010000010100010000000000000000111010110111100110101011001110011011111010001100110
GD,7,59,27,59,1,1899mb,2024-03-05,31,100100010000000000000000000000000000000010000000000000000001000110010000000001000000000000000000101000000000000000000000000000000000000000000000000100001000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000100000100000000000000000000000000000000000000000000000000000000000000100010000001000100000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000010000001010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100010000001000000000010001100001001000000000000000000000000000000000000100000100001001000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000001000000000000000001101000000000000000000100100000010000100000001000000000000000000000000000000000000000100001000000000010000101000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001010000110001010010000000110100110000000011
GD,7,60,28,60,1,1899mb,2024-03-05,31,001000010110000001011001101100000011101000000001000101010100011000000000000000001000001000000010000000001001001001001100000100000100010000000000000000001000000000100100000100000100110000000010000000101100000011001111000010010100000010000000000100100000000000000000010000000000000000100000000001000001000010010000011000000000010100000000000000000001001100000100100000000010000000000000010000000100000101010001001010010000000100001010000110000000000000010000000000101000000001000000001000000000000000100001000000010000100000000000000000001000101001000000000000000000000000000100000000000100000000000000101001010000000000000001000001001000000000000000010000000000000001000010000001001000000000000000000001000000000000000010000000000000000000100000000000100100000000000000000000000000001011010000000000000010000100000000000010000000001100000000000000000100110010001000000000100000000000000001000001100000001101000001101000000000001000100100000100000010000000010111110000000000010000000000000000000000000000000100001000000001001011100000000100001010110011
GD,7,61,29,61,1,1899mb,2024-03-05,31,100100000000000000000000000000000000000010100000000000000000000010011000000000000100000000100000000010000000000000100000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000101000000000000000000000100000000000000000001000000000000100000000010000000000100000000000000000000000000000000000000000000000001000000100000010000000000100000000000000000000000000000001000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000100000001000000000000100000010000000000000010000000000000000000000000010000000001000000000000000000100000000000000000000000000001000000000000001000000000000000000001000000000000010000010000000000000000000000000000000000000000000000000000000000000001000100000000000000100000000000000000000000000100100000000000000000000000001000000001000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000100000100000000000000000000010000001000000001101100000100000000000000000000000
GD,7,62,30,62,1,1899mb,2024-03-05,31,100010000000010000100001000100000010110000000000000000000010000000000000000010000000000000000000000000100000000100000000000000000000000000000000000000001000100000000000100000000000011000000000101000000000000010000000010100000000001000100011000000011010110000000000000000000010000000001110100000010100000001000000000000001000001000000010000000000011000110000000000010000000000100000100000100000000000011010000011010000000000000000000010000000000000000010010000000000000000000000000000100000000000000000000000000000000000000001000000000100100100000000100100000000000000000000000010000000001001001000000010000110000110000101000010101000000000000000100000110000000000101110110000000000000000000000000000000000000000000100001100001000100010000000000001000000010001001000000000000000000000000000001000111010110000000010000100110010000000000100000010101000110000000000000000000000000000000000000000010000000000000001000000000001001000010001000000000000000010000000110000100001010000101000000000101000000000011000000000001001001011100010100101001101000010101
GD,7,63,31,63,1,1899mb,2024-03-05,31,101011011110010000010000000110001100000100101001010110001001111010000000000000000001101001000010001101111101000000011100110101000100000101001010001010000000000010000010001000010000101010000000001001001010000111101000000000000000000000000010100100000110000000000011001001010100100000000001000000100000100010000001000000011100010000010000100010000000010011101010110111101011001010000001001001010100101001110010000010010000010000100000100101100001100111010101001001001010000100100000100110110001010000000000000110010000000110001000010001010111010010010100000111010000110000010000000001100110000000011110100000000011001100110100100000011000000011000000101110000000100101001011011001111011000000000010000000100101110100110101010100010000000011101000000100000111000000100000000111100110000000000100001010000011010101001011100001110100100000000010100011000011100000000001000001000000000000010010000000000000100000000000000001000010000000100101000110000000011000110000000001000000000101010000010010100110100111011000111101010100010010000011111110011000111101
GD,7,64,32,64,1,1899mb,2024-03-05,31,110110000010001111111101110100000010010110110000000100100010001011111000001001011101100010101110100010011101110001101000101001110101100000000100001100001100000001000000000000000010000000001010100100101110111101111010100101100000111010000101000000001011001000000000111000100110010100000100000100000000010000000101010011100000011000100001100111110010011010100010111001010100000001000000100010000000010111100111010000000001001000000101100000000001100000001010100100110001000100010000100010010010101000000000000000000000000000011000100101000000000100000001010100110001111111010011000100001010000010000110101101000111010000001100001000000000000010000010101000000011001000100001000100000000101000010000010000010010100010000000010011010101000100000100000001100011010101100001000101000000010000000100000101000001001101110000100000000001000010000100100011010110000000000000001010000000010100001000000000011000000110110101000000101111010010101011010011010100100000000100000000000010011000110010101000000001001011010101101110000111111101010111000101010110011110
GD,7,65,1,1,2,1985mb,2024-03-21,32,111100000010001000000000000000110001000000000000010001001100000000100000000000000000000000000000000100001000100000000001000010010010000000000000000001000010000000000010000000000010100000000000000001001100000000100001000001001000000000000010000001000000010010000000000000100100000000000000001100010010000000000000001000000000000001000000000000010000000000000001000001001000000000000000000001000000000000110000001001100000010010000000000000000011000000010000000000000000000000001001000000000000000000000010000000000000000000000100000001000000010000001000100001000000001000010000000000001000011000001000101100000010000001000000000000100000100010011110000111000000000101000000000000000000000100000000000000010001000100001000000000000000000000000000000010000000000010000000000100000100010010001000000001000010011000000000000000010010001000100000000010000000100000000100000100000010000000000000101010100000000000000000000000000000000000000000000100000001000000000000001010001000000000000000000000000000000010010100010010100001100010001000000100011100000110
GD,7,66,2,2,2,1985mb,2024-03-21,32,000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000
GD,7,67,3,3,2,1985mb,2024-03-21,32,010010100000010001101000010010000101001100011000101010001000000000010100000000001111100101100100001101110000000000001010001010000000000000010101000000001010001011010101111101001000001011101001010000001010111110110010010101000010010000000001001101001001110000010000011000000000010001011100000000101000000001011101000000010010110000010100001101000000001011101100010010000000001010011000001110100000100000111011010110010001000011000000000000000000001000010001100010100000000000001000000000000000111100000000110011000100000110001001101001011000100000000000000110001011011110100010100100001000000011100100001011100000011001101110100010000100100011001101000100000100001010010100001000000100110010100010010100100011000000000000001001010001101100110000010101100001000000100001010000000000100000000010000000001011000100010010000110001010000101001000010001000111010000000001000000101011010001100010100000000100010000011000100000001101000011000000100000000000000000000100000000100011110010010000000001000110100001011100110100001111110001101100001111000001011101
GD,7,69,5,5,2,1985mb,2024-03-21,32,100000100000000000000000000000000010000001000000000000100000110000100000000000000000000000000000000000011000010000000000000000000001100000001000000000001000010000000000000000000000000000000000000000001101000010000100000000000010000000000000001010100000000010000110001010100000000010000001000000000100000000000000000000000000000010000000000000100000000000000000000000100000000100000000010000000010000010000000100000000100000000000001000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001001000000100000000000000000000000000000010000000000100000100000000000010000000000000001100000000100001000000001000000000000000000000000000000000000000000000000000001010000001000000000000000000100000000000000001000011000000000000100000000000000000000000000000100000010001000100110000000000000001000000000000000000000000001000001000010000000000000000001000100100000000000000000000000000001000100000010000000000000000000000000000000000000000000000000000000000000001000100000000001010000000001000100010100111000010110000000
GD,7,70,6,6,2,1985mb,2024-03-21,32,000000000100001010000000000000000000100000100100010000100001000000000010000101000000000000111100011010101010000001010100000001000010101000000001100010100010100100001001000000010000000101001010001000001101001001010101010100101010101001000101000000000000010000000000000010000010001000100000010001010010001100000000000001100011000001000100000101000100010000110000010011010001010001010010000000000000010001011100010000000000001000100011010100110000100001000000000000001001001000000000000100010110000000000001100001000001000100110000001000000001010100100000000000000000000100000000001001101100100000100000001000000000000001100000010000100010100010100010101001001110101001000010101000011100000000000100000100001011010000000100000000000000000100010000000000000000100000000110000000000000001000000000001000010110111010000100110010101000001001000000100000000000000000110000000011001010100010101100111101000000100000100000000000000000000000000000000000000000000000000010000000000010000100000100001000001000001010010110000011011111000101110011000000000110000010
GD,7,72,8,8,2,1985mb,2024-03-21,32,000000010010100100000101001000000000000000001000000000100000010000000000000010100000010001000101010000000000010010000000010000000000001000000001000101000001100111000000100000000000001000000110000000000010001000000000010001000100100010000000101110000100000001000000000000000000000001010100000011000000000000000000010000000000000000000000010000000000010000000000000000000110000010000010000011000000100011000110000000000000000001010000010010001000001000000000000000000000010000001000001000000001101000000000001001010000000000000010010000010000001000000000000000000000100000000010000000000000000001000000100000001000000000010001000000000000110010010001100010000000000000000010000000001000001000000100000100010000100000001000000000110000000000000000000010000000100000000000000000100000000000000010010000000010110111000000000001000000000000101000000000000000000000000000000000000000000000000100010000001000000000000000000100000000001100000001000000000000000000000000000001000000000100000000000001000000000000001010110000001011101100000110001001000111110000
GD,7,73,9,9,2,1985mb,2024-03-21,32,000110000000000000000000000000001000000000000100000000001000000000000000000000000000010000000000001000000000000000000000000000000000000000010001001001000001000000100001000000000000000000000000000000000011000000000000000000001000000000000000000000010000000000000000000000000000100000000000000000000010000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000001001001001001000000000010000000010000000000100000000000000000010000000010000000000010000100000000000000000000000000000000000000010000000000001000000000000000000000000000000000001010000000000000000000010000000000000000000000010000001001000000000000000000000100000000000000000000000100000000010000000101000000001000000000000000000000000000010000000100000000000000000000100000001000000000000000000000001000000000000100000010010000000000000000010000001000000000000000000100000001000000000000000100000000000000010000000000000001000000000010000000000000000000000000000000000000000000100110000001000010100010100000100000000000001000
GD,7,74,10,10,2,1985mb,2024-03-21,32,100001111000100001000000000000000000000000000100000100000000000001000000000000000100001001000000000000010001010000000000000100000000000000000000000000000100000000110000000000000000000001000000000000001101010000000100000100000000001000000101000000000000000100010010000000001000010100000000000100000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111000000100000100000000100100000000000000000100000000100000000100000000000000000000000000010010000000000000010000000000100000000000000100000100001100010100000100000000000000000000000010000001010100000010000100000000000000010000000001000000000000000000000000100000000001000000000100000010000101000100100000000100001000000000010000000000001000000000000000000000000000000000000001000010000000000100100000001000000000000100000000000000001000000000000010000011000010100000001000000000000100000000000000000000010000000000000010001000000000000000000000000000000000000000000000000000000010001111100110000000010100110100000100011001101110
GD,7,75,11,11,2,1985mb,2024-03-21,32,100000000000000010000000001000000000010001000000010010010001000010000000000010000000000001001000000000110111000001000001010100000000010000000000000000000000100011110000000010000000000000010000000000000111000000100000100000010000000000000000000000000000000000000010000000000000000010101000000000000000000000001000010000000000000001100100000000000011100000000110001110000010000000000000011000000000000010110000100000000000000000010000100000000001000000000000100000000000000000101000000000000100100000010001000000100000000000100000010000000000100000010001000000001000010000000100000011000000100000100111101000100100000000100001001010000000001000000001000001000110000000000001000000000000000000001010000000000000000000000000000000000000000001101010000000000000000001000001000010000000011100010000000000001000010000000000000000000000000000000001100000010000100001000000000010000010000000000001000000001000000000000010000000000000000000000100000000000000000000000000000010100000000000000011000000000000000001000010010011001111000100010001110000000011000100
GD,7,76,12,12,2,1985mb,2024-03-21,32,000000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000100000000000000000010000000000000000000000000000000001000000000000000100000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000010000010000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000100010000000000000000000
GD,7,77,13,13,2,1985mb,2024-03-21,32,100000001000000000000000001000000001000000010000000001000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000100000000000000000000000000000000010000100000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000001000000000010000001000000010000000000000000000000000000010000000000000000000010000000000000100000000000000000000000000000000000000100000000000010100000000000010000000000000000000000000000000100000001010000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000001000000000000000010000000000000000010000000000000001010000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010100000101000000000110000010000000000001000110000
GD,7,78,14,14,2,1985mb,2024-03-21,32,000000000000000000000000000000010000000000010000000000000000000000000000000000001000000000000000000000000100000000000010000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000100000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000010101000001000000000010000100000000000010110001000000000000000000000000000000000000000000000000010000000010000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000010000000000000010000000000000000000000000000000000000000010000000000010000001000000000000000000000010000000000000000100010000010000000000000000000000000000000000000000000000001000000000000001000001001000000000001000100001000000001000000000000000000000000000000000000000000000000000000110000000000000000001000000000000000100000100000000100000000100000000000000000000000000000000000000000000000000001010011100001000000001000001110100000100000010101
GD,7,79,15,15,2,1985mb,2024-03-21,32,011000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000010000100000000000001000000000000001001000000100000000000000000000000000000000000100000000000100000000000000000100000000100000000010000000000000001000000000000100000000000000000101000000100000000011110000000000000000000000000000000010000000000000000000000001000000000010000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000100000000000000000000000000100000000000001000000000000100000000000000000000000000000000000001000010000000000000010000000000000000000000000000000000000000000001110000000000100001001000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000011111011011000011001000110011110100010000000000110
GD,7,80,16,16,2,1985mb,2024-03-21,32,000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000100000000000000000000000000000001000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000010000000000000000000000000000000000000000001110010000000000000000000000000000001000
GD,7,81,17,17,2,1985mb,2024-03-21,32,000001010100000010100000000101100000000100000000000000010000000000011000101100000000000000000000000110010001001100000000010011001001001000000001011000000000000000000000000000011000000100000001000000010111000001000000000010110000001100000000100000000001100001000000100000101001011000000001000100000000000000000011000111000000000010000000100100010001001010000010100001100001011001001011010000000001010100110100000000010000000000000000000000101010001000000100000000000000000000000000101000000010010000000100000000000000011000000000000100001000000100100100000100100010000000000001011000000000101110000000010000000000000010100010010001101000000111000000000000000010110000000100100000001000000000011001000000000000010000100100011000010000011000000000011000110100000000000000000100000000010000100000000000011100000110000000011101101000000000010000011011101100101110000100001100110100000000000010100001000000010010000010000000000010000010110100001110000100000000000000000001100010000000000010010101000000000111000001000001110111101000010001100010001000100001
GD,7,82,18,18,2,1985mb,2024-03-21,32,000000001000000000000000000000000000000000000000000000000001000000101000000000001000000000000001000000000101000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001001000000000000100000000000000000000000000000000000000100000010000000100000010000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000100000000000100000000000000000000000000000000000000000110000000000000000000000000100000000000000000001000000000000000000000000000000100000100100000000000000000000000000000011000000000000000000000000000000000011000001000000001000001000000000000000010000000000110000001000000000000000000000000000000000000000000000000000010000000001000000000100000000000000000010000000000000000001000000000000000000000010100001000000000010000000000010000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010000010000000010000000000001000000000011101000000001000000001010000000000110100000000011
GD,7,83,19,19,2,1985mb,2024-03-21,32,101100010000000000000010000000000000000000000010000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001100000000000000000000010000000100000010000100000000000000000000000000000010000000000000010000100010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000100000100100000000000000100000000000000001000000000000100000000000000010000000001000100000000000100000000000100011001000000000000000000100000010001010001000000000000100000000000000000000000000000000000000001000100000000001100010000000100000010000000000000000000000000000000000000000100000000100000000000000000110000000000000000000000000001000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000100000000000010100001110000110100000000001010010010000000000001001001
